"name","label"
"ua_defn_agg_data","Aggregate data for tablestats definition"
"cmdb_rel_type","CI Relationship Type"
"sys_notification_execution_log0006","Sys Notification Execution Log"
"cmdb_serial_number","Serial Number"
"alm_stock_rule","Stock Rule"
"sys_push_notif_default_reg","Push Default Registration"
"cmdb_ip_address_range","IP Address Range"
"automation_pipeline_parser_table","Pipeline Parser: Table"
"ts_c_15_1","Text Index for sqanda_answer"
"report_stats","Report Stats"
"dscy_net_base","Network Infrastructure Item"
"imp_user","User"
"sys_ui_list_script_client","List Client Script"
"cmdb_ci_appl_sap_ers","SAP ERS Application"
"cert_audit_result","Audit Result"
"svc_rel_assoc","Service Relationship Association"
"cmdb_ci_app_simulation","Simulation"
"cmdb_ci_endpoint_tomcat_war","Tomcat WAR Inclusion"
"cmdb_ci_mirror_template","Mirror Template"
"sys_sg_screen_field","Screen fields"
"ts_v4_18_5","Text Index for kb_knowledge"
"service_category_user_role","Service Category User Role"
"wf_variable","Workflow SC Variable"
"sys_hub_input_scripts","Input Scripts"
"sys_gauge_counts","Count Gauges"
"sp_column","Column"
"cmdb_ci_web_service","Web Service"
"process_guide","Process Guides"
"user_multifactor_auth","User Multifactor Authentication"
"samp_client_access","Client Access"
"planned_change_validation_script","Planned Change Validation Script"
"credential_type_metadata","Credential Type Metadata"
"sys_alias_templates","Connection & Credential Templates"
"sys_transform_script","Transform Script"
"sc_cat_item_option","Item Option"
"sc_request","Request"
"cxs_table_config","Table Configuration"
"test_execution","Test Execution"
"ast_service","Service Contract"
"pa_job_log_rows0006","Job Log Row"
"wf_log0003","Workflow Log Entry"
"cmdb_ci_san_zone","SAN Zone"
"v_quota_transaction","Transaction Quotas"
"sys_sync_preview","Instance Comparison"
"template_import_log","Template Import Log"
"ts_c_3_1","Text Index for kb_feedback"
"sys_ui_list_element","List Element"
"sys_sg_applet_tab","Applet Tab"
"sys_sg_search_screen","Search Screen"
"ts_c_22_1","Text Index for kb_social_qa_comment"
"ts_c_22_4","Text Index for kb_social_qa_comment"
"sys_cache_flush","Cache flush"
"sys_cluster_state","Node State"
"sc_cat_item_group_no_mtom","Not Available for Groups"
"cmdb_health_metric_pref","CMDB Health Metric Preference"
"ts_c_12_7","Text Index for kb_knowledge_base"
"ts_c_17_4","Text Index for sqanda_comment"
"sys_ux_template_type","UX Template Type"
"sc_ic_aprvl_type_defn_staging","Approval Type"
"cmdb_ci_appl_sap_bo","SAP Business Objects CMS server"
"sp_instance_link","Instance with Link"
"sp_ui_formatter","Service Portal UI Formatter"
"sys_email_address_filt_domain","Email Address Filter Domain"
"asmt_m2m_recipientslist_survey","Survey Recipients Lists"
"cmdb_ci_business_app","Business Application"
"ecc_agent_rgr_metric","ECC Agent Rgr Metric"
"oauth_oidc_entity","Oauth Oidc Entity"
"chg_soc_definition_child","Related Definition"
"syslog_client_trans_det0000","Client Transaction Detailed Log Entry"
"ts_attachment","Ts Attachment"
"sys_cal_span","Sys Cal Span"
"cmdb_ci_puppet_master","Puppet Master"
"ts_v4_18_7","Text Index for kb_knowledge"
"cmn_map_page","Map Page"
"scan_log0007","Scan Log Entry"
"item_option_new","Variable"
"syslog_transaction0006","Transaction Log Entry"
"syslog_transaction0007","Transaction Log Entry"
"bsm_context_menu","BSM Menu Action"
"jdbc_connection","Jdbc Connection"
"dscy_credentials_affinity","Credential Affinity"
"ecc_agent_application_m2m","MID Server Application"
"live_profile","Live Profile"
"cmdb_ci_win_domain_controller","Windows Domain Controller"
"dl_u_priority","Priority Data Lookup"
"sys_rate_limit_violations","Rate Limit Violations"
"sysrule_approvals","Approval Rules"
"sys_aw_form_default_section","Workspace Default Form Section"
"ws_security_profiles_outbound","WS-Security Profiles (Outbound)"
"sys_sync_history_version","Push or Pull Version"
"cmdb_ci_schedule_policy_template","Schedule Policy Template"
"v_mysql_status","v_mysql_status"
"ts_c_9_9","Text Index for sc_ic_category_request"
"sys_audit_delete","Audit Deleted Record"
"sys_ui_reference_style","Reference Style"
"sys_sg_navigation_tab","Navigation Tab"
"sys_sg_screen","Screen"
"cmdb_software_product_model","Software Model"
"cmdb_fc_initiator","Fibre Channel Initiator"
"sys_ui_overview_help","Overview Help Page"
"sc_layout_column_nd_mtom","Non-Doctype Layout Column"
"pa_score_notes","Comment"
"ts_c_6_8","Text Index for live_message"
"cmdb_ci_virtualization_server","Virtualization Server"
"svc_model_checkpoint","Service Model Timeline Checkpoint"
"sys_tiny_url","Tiny URL"
"cmdb_ci_vcenter_datacenter","VMware vCenter Datacenter"
"imp_computer","Computer"
"syslog_cancellation0003","Transaction Cancellation Log Entry"
"dscy_swtch_fwd_rule","Switch Forwarding Rule"
"asmt_assessment_stat","Assessment Stat"
"cmdb_ci_appl_ora_oacore","Oracle OACORE Server"
"m2m_kb_feedback_likes","Knowledge Comment Likes"
"kb_knowledge_keyword","Knowledge keyword"
"cmdb_ci_desktop_software","Desktop Software"
"pa_m2m_dashboard_sources","Dashboard Breakdown Source"
"pa_scores_l2","Score Level 2"
"sys_checkpoint","Sys Checkpoint"
"ts_c_16_6","Text Index for sys_metadata"
"ts_v4_18_doc","Document Meta for ts_v4_18_"
"cmdb_resource_location","Resource Location"
"sys_ws_header","Scripted REST Header"
"license_details_deleted","Deleted User Subscription"
"sys_ui_module","Module"
"cmdb_ci_display_hardware","Display Hardware"
"chat_queue_entry","Chat Queue Entry"
"pa_m2m_indicator_text_indexes","Indicator Text Indexes"
"sys_dictionary_override","Dictionary Entry Override"
"sys_index_explain","Index Explanation"
"clm_m2m_contract_and_terms","Terms and Conditions"
"sys_flow_flow_report","Flow engine context flow report"
"sys_flow_report_snapshot","Snapshot"
"cmdb_ci_endpoint_dliver_cnrl","Citrix Delivery Controller Endpoint"
"ws_security_x509_profile_outbound","WS-Security X.509 Profiles (Outbound)"
"m2m_fixed_asset_to_asset","Fixed asset to asset"
"sys_outbound_http_log0006","Outbound HTTP Log"
"pa_text_index_configurations","Performance Analytics Text Index Configuration"
"usageanalytics_count_cfg","UsageAnalytics Count Configuration"
"sys_ui_policy_action","UI Policy Action"
"cmdb_ci_appl_now_app","ServiceNow Application"
"sys_atf_test_result_step","Step Result"
"alm_custom_template_task","Custom Template Task"
"ecc_agent_mib","MID Server MIB File"
"live_mention","Live Mention"
"discovery_probes","Probe"
"sg_studio_card_template","Mobile Studio Card Template"
"cmdb_ci_fc_export","Fibre Channel Export"
"task_sla","Task SLA"
"cmdb_ci_qualifier_boundary_connection","Boundary Connection Qualifier"
"sys_sg_screen_param_map","Screen parameters mapping"
"cmdb_ip_service","IP Service"
"ts_search_stats","Text Search Stat"
"sys_embedded_tour_step","Guided Tour Step"
"sys_report_color","Color Definition"
"cmdb_ci_db_ora_listener","Oracle Database Listener"
"sc_ic_item_staging","Item"
"asmt_condition","Trigger Condition"
"sysrule_escalate","Service Level Agreement"
"sys_portal","Portal"
"cmdb_ci_vserver_peer","VServer Peer"
"ts_c_2_1","Text Index for core_country"
"ua_enforce_log","Subscription Enforcement Log"
"sys_user_role","Role"
"cmdb_ci_appl_tibco_hawk","Tibco Hawk"
"cmdb_db_tablespace","Database Tablespace"
"gsw_content_group","Guided Setup Group"
"gsw_status_of_content","Guided Setup Content Status"
"sa_notification0003","Discovered Service Notification"
"ts_v4_14_5","Text Index for sys_user"
"v_on_call","On-call Notification"
"m2m_map_page_map_marker","Map Page Markers"
"cmn_map_data_item","Map Data Item"
"change_request","Change Request"
"cmdb_ci_esx_resource_pool","ESX Resource Pool"
"wf_history","Workflow Activity History"
"syslog_app_scope0001","App Log Entry"
"proposed_change_verification_log0001","Proposed Change Verification Log"
"syslog_email0001","Email Log Entry"
"m2m_sp_portal_catalog","Portal Catalog"
"ecc_queue0000","Queue"
"license_ih_spoke","IH Spoke"
"cmdb_ci_lb_netscaler","Citrix Netscaler"
"dscy_priv_command_affinity","Privileged Command Affinity"
"cxs_wizard_config","Wizard Configuration"
"ha_connectivity_test_result","Connectivity Test Result"
"svc_model_timeline","Service Model Timeline"
"ts_c_9_1","Text Index for sc_ic_category_request"
"sys_storage_alias","Storage Column Alias"
"sys_choice_set","Choice Set"
"password_policy","Password Policy"
"cmdb_ci_file_system_nfs","NFS File system"
"clm_m2m_rate_card_asset","Asset Covered"
"content_css","Style Sheet"
"business_calendar_span","Business Calendar Entry"
"sys_export_definition","Export Definition"
"cmdb_ci_appl_weblogic_lb","Weblogic LB"
"sys_impex_entry","Field Map"
"cmdb_ci_appl_ora_metric_svr","Oracle Metric Server"
"cmdb_ci_endpoint_ssis_file","SSIS file Endpoint"
"sc_layout","Cart Layout"
"cmdb_ci_exchange_cas","Exchange Client Access Server"
"cmdb_facility_product_model","Facility Model"
"sys_ux_content_picker","UX Content Picker"
"sys_ux_page","UX Page"
"sys_atf_test_template","Test Template"
"cmn_relative_duration","Relative Duration"
"cmdb_ci_endpoint_ent_vault","Enterprise Vault Endpoint"
"cmdb_ci_appl_ca","CA Enterprise Communicator"
"alm_facility","Facility"
"azure_service_principal","Azure Service Principal"
"automation_pipeline_parser_snmptable","SNMPTable Parser"
"cmdb_ci_service_auto","Monitored Service"
"sys_properties_category_m2m","Category Property"
"cmdb_ire_incomplete_payloads0001","CMDB IRE Incomplete Payloads"
"ts_c_12_9","Text Index for kb_knowledge_base"
"ts_c_17_6","Text Index for sqanda_comment"
"cmdb_ci_mpio_pool","Multipath IO Pool"
"sys_hub_sc_glide_type_mapping","Service Catalog Glide Type Mapping"
"sys_filter_option_dynamic","Dynamic Filter Options"
"sys_mailbox","Mailboxes"
"cmdb_ci_appl_sap_hana_db","SAP Hana Db"
"syslog_transaction0000","Transaction Log Entry"
"token_verification","Token Verification"
"ui_notification_route","UI Notification Route"
"cmdb_ci_endpoint_exchange","Exchange 2013 Endpoint"
"cmdb_health_scorecard_group_threshold","CMDB Health Group Scorecard Threshold"
"cmdb_ci_spkg","Software"
"syslog_app_scope","App Log Entry"
"cmdb_ci_raid","RAID"
"gsw_task","Guided Setup Task"
"sys_trigger","Schedule Item"
"sys_rte_eb_entity_mapping","Robust Transform Engine Entity Mapping"
"sn_codesearch_table","Code Search Table"
"sys_hub_flow_snapshot","Flow Snapshot"
"sys_rollback_log0001","Rollback Log"
"sys_user_set","Subscription User Set"
"cmdb_ci_perf_template","Performance Template"
"cmdb_ci_endpoint_j2ee_ear","J2EE EAR"
"jdbc_retry_conditions","Jdbc Retry Conditions"
"cmdb_ci_endpoint_nat","NAT Endpoint"
"cmdb_ci_routing_policy","Routing Policy"
"pa_aggregates","Time series"
"clone_profile_preservers","Clone Profile Preservers"
"sa_notification0006","Discovered Service Notification"
"qb_query_results","Query Results"
"sys_flow_step_report","Flow engine context step report"
"ecc_event0003","Event"
"pwd_history","Password History"
"pwd_sms_code","Password Reset SMS Verification Code"
"pa_tags","Indicator Group"
"sys_mutex","Mutex"
"diagnostics_result","Diagnostics Result"
"sys_aw_global_search_config","Workspace Global Search Configuration"
"st_sys_design_system_icon","Design System Icons"
"sys_export_set_log0007","Export Log"
"sys_push_notif_msg_attr_val","Push Message Attribute Value"
"sys_ui_title","Document Title"
"cloud_credential","Cloud Management Credential"
"sys_export_set_run","Export History"
"ts_c_4_6","Text Index for appsec_domain_listing"
"cmdb_ci_dns_alias","DNS Alias"
"sys_sg_button_chat_launcher","Chat Launcher Button"
"sys_embedded_tour_element","Guided Tour Element"
"ts_c_15_5","Text Index for sqanda_answer"
"cmdb_ci_lb_network","Network Load Balancer"
"ts_v4_21_1","Text Index for sc_cat_item"
"cmdb_ci_vcenter_server_obj","VMware vCenter Server Object"
"cmdb_ci_win_server","Windows Server"
"sys_history_line0003","History"
"sys_email_client_from_address","Email Client From Address"
"cmdb_ci_app_network_profile","Application Network Profile"
"asmt_signature","Signature"
"sysrule_escalate_interval","Escalation Interval"
"sys_illegal_member","Illegal Constructor, Field, or Method"
"cmdb_ci_endpoint_f5","F5 Mirror Endpoint"
"sc_category_user_criteria_mtom","Category Available for"
"cmdb_ci_lb_template","Load Balancer Template"
"ts_c_11_9","Text Index for task"
"sa_business_service_user_prefs","Business Service User preferences"
"sys_coalesce_strategy_deferred","Deferred Coalesce Strategy"
"sys_rte_eb_to_numeric_operation","Robust Transform Engine Entity Convert to Numeric Operation"
"sys_aw_ribbon_component_opt","Ribbon Component Option"
"sys_hub_flow_logic_ext_input","Extended Flow Logic Inputs"
"var_dictionary","Variables"
"import_log0001","Import Log"
"svc_recomputation_log0002","Service Recomputation Performance Log"
"state_binding","State Binding"
"sys_ui_hp_group","Interactive Filter Group"
"basic_retry_conditions","Basic(SFTP) Retry Conditions"
"sys_alias","Connection & Credential Aliases"
"ts_c_9_0","Text Index for sc_ic_category_request"
"sys_index_suggestion_exec","Index Suggestion Executions"
"pa_snapshots_duplicates","Snapshots duplicate"
"cmn_rota_member","On-call Member"
"cmdb_ci_inter_connect","Inter connect"
"sys_soap_message_import","SOAP Message Import"
"alm_fixed_assets","Fixed Assets"
"cmdb_ci_unix_server","UNIX Server"
"ecc_event0005","Event"
"cmdb_ci_appl_tibco_adapter","Tibco Adapter"
"ts_c_3_7","Text Index for kb_feedback"
"sys_extension_point","Extension Point"
"cmdb_ci_endpoint_cloud_db_instance","Cloud DB Instance Inclusion"
"sys_declarative_action_group","Declarative Action Group"
"sys_push_notif_act_script","Push Notification Action"
"asmt_m2m_category_user","Assessment Category User"
"ts_c_4_5","Text Index for appsec_domain_listing"
"sys_sg_location_item_stream","Location item stream"
"ts_document","Ts Document"
"ts_v4_21_3","Text Index for sc_cat_item"
"interaction","Interaction"
"sys_hub_flow_block","Flow Block"
"sys_history_line0002","History"
"cmdb_ie_context","Identification Engine Context"
"asmt_assessment","Assessment Group"
"asmt_assessment_instance","Assessment Instance"
"sys_soap_security_policy","Soap Security Policy"
"ecc_agent_issue","MID Server Issue"
"ui_notification_inbox","UI Notification Inbox"
"cmdb_ci_endpoint_dctm_broker","DCTM Connection to broker Endpoint"
"kb_uc_cannot_read_mtom","Who Cannot Read Knowledge Base"
"discovery_result","Discovery Result"
"discovery_probes_snmp_field","SNMP Field"
"cmdb_ci_endpoint_storage_fc","Storage FC Connectivity Endpoint"
"ts_c_2_2","Text Index for core_country"
"pa_rw_aggregate","Aggregation Value"
"ts_c_5_4","Text Index for cmn_location"
"sys_repo_config","Repository Configurations"
